advertiser_id,hotel_id,cpc,price,currency,availability_start_date,availability_end_date
20,386,643,520,EUR,20200802,20201123
36,386,649,988,EUR,20200709,20200813
57,387,421,843,EUR,20200803,20200914
92,388,244,351,EUR,20200901,20200918
65,388,11,272,EUR,20200801,20201110
42,388,563,83,EUR,20200708,20200811
5,388,669,412,EUR,20200920,20201124
4,388,179,903,EUR,20200830,20201020
61,389,356,467,EUR,20200711,20200801
77,389,496,104,EUR,20200920,20201013
88,389,805,426,EUR,20200702,20201005
18,389,879,197,EUR,20200805,20200806
58,389,421,261,EUR,20200822,20200921
33,389,58,596,EUR,20200702,20201126
62,389,529,8,EUR,20200713,20201014
76,390,1000,963,EUR,20200904,20201112
63,390,121,874,EUR,20200910,20200918
66,390,801,885,EUR,20200928,20201007
37,390,618,258,EUR,20200729,20201020
27,390,851,696,EUR,20200820,20201130
73,390,621,579,EUR,20200713,20200917
33,390,93,101,EUR,20200828,20201018
78,390,611,53,EUR,20200707,20201108
41,390,160,981,EUR,20200812,20200825
46,391,725,635,EUR,20200906,20201001
53,391,86,579,EUR,20200725,20201111
0,391,197,696,EUR,20200818,20201105
19,391,443,117,EUR,20200906,20200928
61,391,668,944,EUR,20200729,20201015
31,391,576,194,EUR,20200906,20201124
73,391,530,190,EUR,20200907,20201007
32,391,799,680,EUR,20200725,20200828
80,391,204,475,EUR,20200911,20201015
67,392,680,344,EUR,20200707,20201129
69,392,846,12,EUR,20200702,20201016
62,392,867,122,EUR,20200808,20200922
31,392,107,139,EUR,20200713,20200810
81,392,775,138,EUR,20200714,20201014
83,392,778,177,EUR,20200901,20201003
16,392,154,608,EUR,20200701,20200811
84,392,814,737,EUR,20200817,20201119
33,392,845,261,EUR,20200820,20201116
30,393,929,93,EUR,20200822,20201021
41,393,100,504,EUR,20200827,20200913
63,393,735,128,EUR,20200801,20201107
43,393,211,493,EUR,20200908,20201019
61,394,743,824,EUR,20200829,20200904
84,395,608,275,EUR,20200719,20201115
79,395,649,789,EUR,20200927,20201114
94,395,809,591,EUR,20200914,20201020
62,395,562,895,EUR,20200721,20200818
82,395,923,790,EUR,20200824,20201116
34,395,276,129,EUR,20200815,20201106
77,396,492,676,EUR,20200911,20201024
55,396,444,880,EUR,20200725,20200927
60,396,821,908,EUR,20200706,20201002
74,396,374,763,EUR,20200728,20200805
74,397,235,192,EUR,20200720,20200921
38,397,979,254,EUR,20200927,20201130
22,397,198,672,EUR,20200722,20201027
58,397,131,115,EUR,20200925,20201005
82,398,575,911,EUR,20200804,20201020
35,398,165,249,EUR,20200727,20201023
93,398,142,262,EUR,20200821,20200901
87,399,274,139,EUR,20200820,20200924
51,399,24,487,EUR,20200704,20201129
77,399,265,196,EUR,20200701,20201127
17,400,969,971,EUR,20200701,20201008
89,400,69,550,EUR,20200904,20200909
88,400,971,789,EUR,20200911,20201002
47,400,896,315,EUR,20200909,20201007
84,400,517,205,EUR,20200901,20201109
8,400,215,331,EUR,20200823,20201121
12,401,749,360,EUR,20200703,20200804
33,401,49,877,EUR,20200803,20201022
70,401,556,225,EUR,20200829,20201015
68,401,216,18,EUR,20200908,20201115
37,401,512,931,EUR,20200812,20200819
83,401,868,925,EUR,20200818,20201002
52,401,415,12,EUR,20200905,20201019
77,401,168,640,EUR,20200828,20200922
39,402,116,634,EUR,20200828,20201119
64,402,733,511,EUR,20200705,20201006
5,402,105,462,EUR,20200724,20201009
27,402,468,88,EUR,20200823,20200926
98,402,298,447,EUR,20200804,20200815
67,402,123,965,EUR,20200809,20201108
24,402,128,982,EUR,20200701,20200923
8,402,561,579,EUR,20200804,20200816
71,402,797,187,EUR,20200713,20201114
62,402,964,14,EUR,20200702,20201029
86,403,424,303,EUR,20200917,20200924
74,403,105,377,EUR,20200819,20200927
32,403,802,282,EUR,20200910,20201130
41,403,6,839,EUR,20200810,20200820
65,403,313,56,EUR,20200805,20201009
31,403,22,295,EUR,20200902,20201014
61,403,56,936,EUR,20200711,20201011
24,403,989,722,EUR,20200724,20201108
44,403,528,682,EUR,20200701,20201117
42,403,714,978,EUR,20200903,20200920
71,404,699,504,EUR,20200723,20201028
68,404,367,528,EUR,20200721,20200924
12,404,358,61,EUR,20200908,20200916
65,404,341,394,EUR,20200727,20200829
98,404,50,816,EUR,20200721,20200808
29,404,265,645,EUR,20200924,20201123
2,405,912,943,EUR,20200704,20201105
91,406,120,792,EUR,20200918,20200919
20,406,619,975,EUR,20200701,20201023
83,406,904,448,EUR,20200814,20200916
47,407,141,224,EUR,20200707,20201019
42,407,735,541,EUR,20200930,20201108
58,407,936,68,EUR,20200827,20200919
54,408,785,748,EUR,20200729,20201006
38,408,361,470,EUR,20200806,20201003
56,408,668,820,EUR,20200903,20201112
62,408,877,470,EUR,20200713,20200920
1,408,483,484,EUR,20200710,20200808
49,408,262,540,EUR,20200814,20201106
84,408,349,387,EUR,20200814,20200906
36,408,388,405,EUR,20200929,20201106
46,409,226,550,EUR,20200703,20201002
14,409,878,911,EUR,20200810,20201124
33,409,414,356,EUR,20200719,20201011
66,409,590,867,EUR,20200805,20200826
18,409,553,321,EUR,20200919,20200922
77,409,396,524,EUR,20200806,20200926
5,409,40,458,EUR,20200820,20201119
0,409,537,688,EUR,20200921,20201005
58,410,900,688,EUR,20200910,20201121
23,410,502,625,EUR,20200924,20201127
86,411,641,837,EUR,20200917,20201130
35,412,888,781,EUR,20200818,20201112
15,413,408,575,EUR,20200704,20201009
98,413,925,151,EUR,20200923,20201030
19,413,731,100,EUR,20200913,20201023
39,413,812,904,EUR,20200829,20201114
17,414,321,546,EUR,20200716,20201122
6,414,442,417,EUR,20200703,20200814
92,414,127,877,EUR,20200727,20200801
59,414,868,241,EUR,20200825,20200907
57,414,404,694,EUR,20200722,20200914
90,414,531,352,EUR,20200721,20200817
5,415,834,265,EUR,20200725,20200819
9,415,691,880,EUR,20200721,20201126
38,415,574,809,EUR,20200725,20201104
79,415,732,496,EUR,20200716,20200913
25,416,88,337,EUR,20200816,20200926
6,416,803,603,EUR,20200714,20200814
73,416,988,544,EUR,20200906,20201024
34,416,264,734,EUR,20200815,20200823
79,416,288,562,EUR,20200713,20200810
27,417,538,876,EUR,20200802,20200920
42,417,207,841,EUR,20200726,20200906
1,417,120,266,EUR,20200805,20200906
5,417,437,338,EUR,20200711,20200814
99,417,908,248,EUR,20200907,20201106
29,418,359,113,EUR,20200729,20200819
83,418,508,859,EUR,20200817,20201105
44,418,966,699,EUR,20200708,20200914
90,418,33,976,EUR,20200713,20201108
23,418,826,184,EUR,20200721,20200823
42,418,116,837,EUR,20200814,20201101
60,418,723,271,EUR,20200716,20200914
67,418,395,417,EUR,20200806,20200928
30,418,702,481,EUR,20200701,20200811
70,419,673,187,EUR,20200808,20201130
99,420,493,262,EUR,20200701,20201115
62,420,429,702,EUR,20200716,20200804
63,420,2,766,EUR,20200830,20201113
13,420,847,855,EUR,20200908,20200915
66,420,188,762,EUR,20200729,20200924
88,420,903,896,EUR,20200824,20201110
18,420,953,509,EUR,20200712,20201103
1,421,276,221,EUR,20200821,20200903
16,421,700,136,EUR,20200808,20201019
39,421,411,563,EUR,20200716,20200905
95,422,793,70,EUR,20200818,20201120
87,422,780,965,EUR,20200921,20201003
1,422,906,30,EUR,20200713,20200926
62,422,645,406,EUR,20200826,20200917
8,422,652,587,EUR,20200723,20200827
44,422,287,445,EUR,20200719,20201130
75,422,576,936,EUR,20200930,20201001
93,422,553,707,EUR,20200818,20200918
81,422,190,94,EUR,20200804,20201115
62,423,41,145,EUR,20200826,20201101
39,423,542,548,EUR,20200703,20200819
69,424,843,357,EUR,20200720,20200824
42,424,614,233,EUR,20200816,20201018
71,424,145,497,EUR,20200828,20200901
58,425,850,761,EUR,20200828,20201027
17,425,937,108,EUR,20200710,20201102
71,425,761,170,EUR,20200817,20201105
88,425,686,165,EUR,20200717,20200904
2,425,526,472,EUR,20200815,20201012
83,425,24,754,EUR,20200718,20200920
71,426,703,792,EUR,20200703,20201004
85,426,849,240,EUR,20200714,20200815
99,426,772,814,EUR,20200707,20201123
44,426,766,460,EUR,20200710,20201025
50,426,62,478,EUR,20200911,20201018
62,426,838,558,EUR,20200917,20201111
20,426,112,991,EUR,20200802,20201010
66,427,678,617,EUR,20200804,20200913
53,427,977,205,EUR,20200819,20201011
48,428,730,644,EUR,20200815,20201017
29,428,469,404,EUR,20200706,20201013
4,428,802,887,EUR,20200817,20200914
69,428,889,866,EUR,20200915,20200921
8,428,657,172,EUR,20200914,20201102
24,428,8,16,EUR,20200808,20201001
89,428,842,952,EUR,20200720,20200821
11,428,606,827,EUR,20200815,20200826
88,428,802,924,EUR,20200804,20200808
82,428,959,908,EUR,20200816,20200829
54,429,532,402,EUR,20200811,20201022
14,429,360,676,EUR,20200804,20200929
60,429,546,974,EUR,20200825,20200917
88,429,985,673,EUR,20200707,20201029
19,429,674,680,EUR,20200708,20200917
68,429,569,509,EUR,20200929,20201011
90,429,21,648,EUR,20200914,20201020
98,429,208,153,EUR,20200922,20201012
85,429,972,110,EUR,20200708,20201106
37,430,339,78,EUR,20200802,20200813
86,430,56,919,EUR,20200719,20201113
56,430,316,104,EUR,20200719,20201014
57,430,324,549,EUR,20200708,20201114
13,430,136,76,EUR,20200806,20201128
14,430,611,279,EUR,20200716,20201111
43,430,431,544,EUR,20200927,20201026
67,430,733,860,EUR,20200822,20201005
50,430,0,579,EUR,20200818,20201118
38,430,99,281,EUR,20200818,20200824
48,431,619,94,EUR,20200702,20200915
43,431,350,252,EUR,20200727,20200812
53,431,377,558,EUR,20200820,20200828
54,431,527,844,EUR,20200915,20201010
74,431,704,480,EUR,20200706,20201128
71,431,809,201,EUR,20200910,20201005
61,431,956,535,EUR,20200829,20200907
88,431,382,962,EUR,20200909,20201119
84,431,780,295,EUR,20200717,20200902
39,431,519,841,EUR,20200813,20200817
44,432,409,299,EUR,20200907,20201026
70,433,268,337,EUR,20200917,20200922
23,433,671,70,EUR,20200810,20200826
50,433,156,741,EUR,20200727,20201124
47,433,556,444,EUR,20200807,20201016
40,434,114,923,EUR,20200723,20201117
34,435,20,98,EUR,20200701,20201025
21,435,318,655,EUR,20200821,20201018
9,435,577,330,EUR,20200909,20201024
16,435,6,746,EUR,20200711,20201115
37,435,978,975,EUR,20200721,20200828
95,435,425,833,EUR,20200812,20200912
1,435,301,255,EUR,20200803,20201123
61,435,281,273,EUR,20200919,20201118
40,435,156,453,EUR,20200719,20201127
7,435,466,865,EUR,20200803,20200909
73,436,302,720,EUR,20200827,20201106
77,436,851,84,EUR,20200905,20201127
69,436,602,977,EUR,20200725,20200816
61,436,257,821,EUR,20200728,20200808
56,436,53,194,EUR,20200714,20201012
86,436,453,538,EUR,20200706,20200907
96,437,398,563,EUR,20200725,20201110
14,437,829,576,EUR,20200901,20200905
2,437,557,164,EUR,20200902,20201104
25,437,850,800,EUR,20200726,20200908
33,437,387,610,EUR,20200915,20201027
99,437,884,593,EUR,20200808,20200915
24,437,169,304,EUR,20200918,20201109
39,438,220,203,EUR,20200726,20201123
79,438,829,322,EUR,20200907,20200929
34,438,697,770,EUR,20200707,20201013
71,438,798,529,EUR,20200826,20201115
66,438,569,682,EUR,20200821,20200825
22,438,584,809,EUR,20200703,20200915
85,438,580,794,EUR,20200923,20201021
69,438,345,596,EUR,20200924,20201128
18,439,300,374,EUR,20200915,20201002
63,439,490,236,EUR,20200814,20201002
94,439,879,639,EUR,20200710,20200914
19,439,391,901,EUR,20200828,20200829
46,439,529,309,EUR,20200710,20201127
40,439,375,948,EUR,20200929,20201015
84,439,863,15,EUR,20200902,20200928
8,439,732,648,EUR,20200706,20201121
23,440,130,874,EUR,20200917,20201025
59,440,497,902,EUR,20200720,20200913
76,440,438,942,EUR,20200702,20201006
96,440,330,815,EUR,20200701,20200805
84,440,815,215,EUR,20200901,20201120
45,440,333,445,EUR,20200901,20200912
75,440,42,33,EUR,20200710,20201105
51,440,153,131,EUR,20200823,20201120
93,440,755,943,EUR,20200915,20201121
70,440,768,268,EUR,20200918,20201107
30,441,5,550,EUR,20200719,20200910
23,441,961,216,EUR,20200913,20200926
99,441,184,623,EUR,20200810,20201108
19,442,372,711,EUR,20200905,20201129
23,442,644,834,EUR,20200719,20201020
20,443,981,595,EUR,20200909,20201121
12,443,581,983,EUR,20200910,20201012
96,443,781,996,EUR,20200904,20201104
90,443,716,623,EUR,20200912,20200930
99,443,850,369,EUR,20200730,20200802
69,443,136,226,EUR,20200723,20200808
18,443,942,887,EUR,20200929,20201120
3,443,126,974,EUR,20200904,20201010
84,444,327,925,EUR,20200720,20200815
74,444,65,922,EUR,20200712,20201018
47,444,830,94,EUR,20200920,20201018
64,445,83,226,EUR,20200914,20201105
57,445,806,603,EUR,20200916,20201108
67,446,471,511,EUR,20200711,20200911
84,446,541,681,EUR,20200825,20201013
73,447,334,924,EUR,20200823,20200908
53,447,455,120,EUR,20200815,20201028
49,447,206,615,EUR,20200720,20200807
98,447,531,838,EUR,20200703,20200929
5,447,163,619,EUR,20200921,20201127
4,447,461,154,EUR,20200823,20200917
95,447,700,705,EUR,20200710,20200922
18,447,481,265,EUR,20200711,20200913
97,448,760,717,EUR,20200804,20200926
35,449,409,476,EUR,20200706,20201104
75,449,497,892,EUR,20200806,20201126
14,450,136,412,EUR,20200704,20200827
69,450,779,976,EUR,20200722,20200914
18,450,861,318,EUR,20200718,20200818
84,450,872,280,EUR,20200804,20201101
19,450,334,59,EUR,20200730,20200921
83,450,67,130,EUR,20200706,20200818
35,450,594,178,EUR,20200719,20201016
65,450,437,648,EUR,20200729,20201102
25,450,462,744,EUR,20200926,20201022
87,450,819,645,EUR,20200823,20201123
43,451,531,496,EUR,20200810,20201102
61,451,574,593,EUR,20200726,20201125
89,451,835,291,EUR,20200802,20201130
97,452,296,866,EUR,20200711,20200917
82,452,516,607,EUR,20200910,20200930
79,452,330,103,EUR,20200906,20201026
55,452,356,364,EUR,20200905,20200918
7,452,381,161,EUR,20200713,20201121
81,452,987,418,EUR,20200930,20201030
45,452,432,543,EUR,20200706,20200827
61,453,881,486,EUR,20200927,20201126
69,453,469,532,EUR,20200723,20201120
3,453,463,535,EUR,20200707,20201116
43,453,526,137,EUR,20200925,20200930
16,453,364,161,EUR,20200702,20201103
83,453,287,744,EUR,20200706,20200927
5,453,444,54,EUR,20200717,20200812
23,453,532,956,EUR,20200808,20201004
87,453,357,625,EUR,20200912,20201025
35,454,985,167,EUR,20200721,20201009
76,454,355,899,EUR,20200926,20201102
10,454,467,828,EUR,20200904,20201023
84,454,263,987,EUR,20200919,20201023
71,454,442,85,EUR,20200721,20200907
78,454,436,195,EUR,20200707,20201019
5,454,619,490,EUR,20200806,20201024
13,454,745,853,EUR,20200706,20200820
50,454,74,259,EUR,20200801,20200928
15,454,563,764,EUR,20200710,20200810
46,455,867,444,EUR,20200713,20201020
63,455,406,722,EUR,20200804,20200919
44,455,610,770,EUR,20200711,20200922
18,455,98,931,EUR,20200722,20201022
20,455,602,162,EUR,20200814,20200917
40,455,236,728,EUR,20200819,20201112
48,456,867,184,EUR,20200718,20200817
41,456,915,366,EUR,20200726,20201012
31,456,596,762,EUR,20200829,20201001
50,456,959,176,EUR,20200925,20201029
6,456,875,259,EUR,20200730,20201123
7,456,556,625,EUR,20200801,20201009
11,456,831,570,EUR,20200823,20201015
39,457,417,247,EUR,20200727,20201111
96,457,520,335,EUR,20200706,20200904
33,457,423,173,EUR,20200723,20201106
15,457,277,343,EUR,20200705,20201108
50,457,840,100,EUR,20200802,20201002
22,458,997,303,EUR,20200816,20201028
99,458,553,267,EUR,20200828,20201018
17,458,339,682,EUR,20200711,20201107
37,458,666,280,EUR,20200717,20200808
3,458,251,546,EUR,20200816,20200920
79,458,931,841,EUR,20200708,20201102
70,458,861,491,EUR,20200730,20200919
11,459,708,232,EUR,20200817,20200908
47,459,648,398,EUR,20200929,20201015
21,459,391,380,EUR,20200812,20201018
14,459,60,720,EUR,20200813,20200827
30,459,515,340,EUR,20200703,20200814
34,459,739,149,EUR,20200724,20200814
23,460,753,54,EUR,20200919,20201011
53,460,440,280,EUR,20200725,20200828
7,460,805,457,EUR,20200702,20200819
8,461,152,618,EUR,20200914,20201108
29,461,363,474,EUR,20200706,20200819
80,461,844,731,EUR,20200714,20200923
40,461,832,552,EUR,20200907,20200922
92,461,191,187,EUR,20200904,20201126
20,461,641,754,EUR,20200815,20200907
45,461,988,605,EUR,20200727,20200821
82,462,673,755,EUR,20200805,20200928
47,462,737,29,EUR,20200816,20201103
61,462,268,516,EUR,20200718,20200811
90,462,112,645,EUR,20200828,20200903
44,462,100,321,EUR,20200918,20201001
91,462,568,74,EUR,20200709,20201022
28,462,596,414,EUR,20200720,20201008
9,462,808,62,EUR,20200806,20201110
66,462,197,587,EUR,20200927,20201026
87,462,155,710,EUR,20200930,20201126
55,463,767,367,EUR,20200727,20200822
63,464,698,47,EUR,20200917,20201127
70,464,900,595,EUR,20200806,20200807
82,464,661,61,EUR,20200814,20200912
21,464,304,283,EUR,20200901,20201109
6,464,898,819,EUR,20200828,20201120
49,464,555,154,EUR,20200908,20201010
29,464,525,391,EUR,20200718,20201016
80,464,260,387,EUR,20200905,20201012
89,464,348,198,EUR,20200716,20200817
8,465,93,751,EUR,20200804,20200922
13,465,305,259,EUR,20200822,20200930
92,465,680,474,EUR,20200808,20201027
66,466,734,963,EUR,20200930,20201008
3,466,237,944,EUR,20200810,20201028
86,467,188,252,EUR,20200708,20201020
74,467,10,455,EUR,20200811,20201002
96,467,309,541,EUR,20200726,20200925
99,467,641,499,EUR,20200708,20201020
89,467,878,470,EUR,20200910,20201011
29,467,268,771,EUR,20200814,20201013
70,468,130,724,EUR,20200922,20201001
48,468,239,341,EUR,20200715,20200916
30,469,774,43,EUR,20200805,20200819
14,469,622,798,EUR,20200826,20201116
68,469,179,674,EUR,20200717,20200901
49,470,743,745,EUR,20200829,20201023
84,470,448,428,EUR,20200809,20201105
39,470,361,750,EUR,20200722,20200920
59,470,696,443,EUR,20200818,20201018
56,470,958,133,EUR,20200915,20201121
33,470,468,432,EUR,20200729,20200828
52,470,514,838,EUR,20200824,20200827
3,470,214,387,EUR,20200815,20200912
48,470,171,157,EUR,20200724,20201017
6,470,781,704,EUR,20200906,20200912
40,471,855,834,EUR,20200901,20200920
33,471,914,429,EUR,20200828,20200911
18,471,904,102,EUR,20200820,20201121
16,472,144,696,EUR,20200828,20201011
82,472,647,584,EUR,20200708,20200918
50,472,965,904,EUR,20200913,20201129
48,472,34,958,EUR,20200824,20201123
55,472,376,732,EUR,20200726,20201125
24,473,212,562,EUR,20200827,20200917
76,473,758,284,EUR,20200904,20201105
92,473,9,982,EUR,20200711,20200909
17,473,949,273,EUR,20200823,20200830
67,473,572,785,EUR,20200718,20200919
55,473,83,389,EUR,20200823,20201020
6,473,543,675,EUR,20200721,20200902
95,473,871,197,EUR,20200818,20201116
58,473,951,125,EUR,20200703,20201004
40,473,982,19,EUR,20200803,20200912
2,474,227,234,EUR,20200812,20201013
46,474,923,432,EUR,20200907,20200912
14,474,465,978,EUR,20200830,20201130
82,474,314,59,EUR,20200730,20201128
77,474,831,6,EUR,20200816,20201006
32,475,726,796,EUR,20200925,20201108
0,475,848,142,EUR,20200830,20201113
72,475,643,257,EUR,20200802,20200916
85,475,987,302,EUR,20200809,20201112
50,475,206,280,EUR,20200709,20200806
81,475,302,983,EUR,20200730,20200830
10,476,207,256,EUR,20200801,20200904
47,476,929,372,EUR,20200827,20200830
3,476,422,889,EUR,20200919,20201028
78,477,104,473,EUR,20200711,20201011
65,477,306,146,EUR,20200826,20201105
49,477,909,181,EUR,20200718,20200830
52,477,474,91,EUR,20200707,20200829
35,478,42,187,EUR,20200811,20201128
30,478,281,752,EUR,20200708,20200917
44,478,828,238,EUR,20200827,20200927
16,478,525,93,EUR,20200718,20201126
47,478,163,244,EUR,20200807,20201025
8,478,336,484,EUR,20200706,20201008
6,478,615,157,EUR,20200801,20200908
17,479,350,56,EUR,20200920,20201002
11,479,698,456,EUR,20200919,20201107
8,479,345,819,EUR,20200830,20201001
19,479,958,677,EUR,20200901,20201018
27,479,831,926,EUR,20200830,20201118
28,479,473,271,EUR,20200904,20200920
12,479,165,828,EUR,20200916,20201122
52,479,210,390,EUR,20200722,20201029
70,479,818,102,EUR,20200725,20201116
57,480,117,867,EUR,20200818,20200926
59,480,801,872,EUR,20200717,20200909
3,480,211,353,EUR,20200806,20200818
90,481,2,315,EUR,20200729,20201107
79,481,255,45,EUR,20200903,20201106
23,481,184,87,EUR,20200804,20201106
66,481,845,669,EUR,20200910,20201025
52,481,317,124,EUR,20200928,20201026
97,481,802,465,EUR,20200822,20200914
16,481,552,187,EUR,20200814,20201102
75,481,209,131,EUR,20200930,20201106
69,482,290,315,EUR,20200707,20201126
8,483,492,657,EUR,20200827,20201113
97,483,978,215,EUR,20200905,20201009
59,483,980,904,EUR,20200917,20201111
80,483,734,192,EUR,20200709,20200916
69,483,116,168,EUR,20200828,20200921
53,483,135,893,EUR,20200823,20200902
65,483,258,291,EUR,20200809,20200904
22,483,856,323,EUR,20200826,20201105
42,483,71,209,EUR,20200711,20201006
31,483,41,480,EUR,20200818,20200909
68,484,257,465,EUR,20200905,20200926
27,484,906,894,EUR,20200815,20201105
28,484,356,629,EUR,20200712,20200913
57,484,866,354,EUR,20200723,20200906
29,484,405,752,EUR,20200809,20201109
92,484,768,818,EUR,20200804,20201116
51,485,580,615,EUR,20200709,20201010
57,485,814,316,EUR,20200920,20200924
79,485,564,32,EUR,20200824,20200901
17,485,491,834,EUR,20200810,20201121
41,485,348,18,EUR,20200923,20200929
62,485,841,973,EUR,20200725,20201023
33,485,368,114,EUR,20200913,20201114
11,486,344,680,EUR,20200813,20200912
98,486,497,853,EUR,20200709,20201110
63,486,886,550,EUR,20200817,20201029
49,486,952,399,EUR,20200810,20200927
94,486,22,377,EUR,20200823,20200827
27,486,481,80,EUR,20200702,20201017
78,487,879,902,EUR,20200806,20200924
33,488,972,708,EUR,20200701,20201017
92,488,688,885,EUR,20200816,20201104
14,488,886,785,EUR,20200804,20200922
17,488,998,830,EUR,20200810,20200818
90,488,339,859,EUR,20200721,20201028
76,488,213,639,EUR,20200719,20200822
98,489,665,415,EUR,20200907,20200916
27,489,26,158,EUR,20200922,20201023
36,489,930,387,EUR,20200824,20200910
53,489,605,319,EUR,20200928,20201119
16,489,916,730,EUR,20200810,20201022
85,489,205,775,EUR,20200710,20200920
25,489,972,263,EUR,20200702,20200928
24,489,36,732,EUR,20200827,20201115
93,489,285,787,EUR,20200926,20201126
88,490,398,833,EUR,20200807,20200820
59,491,330,7,EUR,20200814,20201117
99,492,200,994,EUR,20200930,20201113
25,492,587,663,EUR,20200820,20201029
96,492,593,689,EUR,20200712,20200812
64,492,837,958,EUR,20200727,20201114
19,492,491,466,EUR,20200705,20200930
22,492,510,591,EUR,20200804,20201024
55,492,997,553,EUR,20200807,20200927
85,492,260,108,EUR,20200925,20201119
77,492,853,831,EUR,20200715,20201002
84,492,553,460,EUR,20200906,20201108
55,493,633,987,EUR,20200812,20200821
65,493,817,533,EUR,20200929,20200930
50,493,791,123,EUR,20200824,20201026
88,493,742,52,EUR,20200719,20200827
5,494,567,291,EUR,20200801,20201116
98,495,562,521,EUR,20200727,20200803
39,495,184,458,EUR,20200725,20200920
9,495,342,123,EUR,20200708,20201009
19,495,44,30,EUR,20200916,20201002
14,495,949,860,EUR,20200716,20201113
56,495,627,103,EUR,20200717,20200914
59,496,18,568,EUR,20200925,20201106
30,497,784,293,EUR,20200810,20200909
57,497,675,552,EUR,20200913,20201018
53,497,232,606,EUR,20200912,20201020
52,497,140,430,EUR,20200718,20200907
54,497,612,714,EUR,20200705,20200817
26,497,196,648,EUR,20200826,20201123
11,497,672,52,EUR,20200710,20201006
4,498,602,377,EUR,20200816,20201011
52,498,651,222,EUR,20200910,20201119
73,499,328,465,EUR,20200710,20201013
46,499,869,776,EUR,20200929,20201112
6,500,675,7,EUR,20200712,20200910
86,500,365,960,EUR,20200719,20200817
26,500,674,67,EUR,20200906,20201110
91,500,356,313,EUR,20200809,20201021
59,500,28,89,EUR,20200705,20200919
13,500,156,741,EUR,20200725,20201017
24,500,852,0,EUR,20200903,20200907
77,500,52,169,EUR,20200728,20201020
76,500,481,593,EUR,20200903,20201021
50,501,660,196,EUR,20200717,20200830
41,501,119,865,EUR,20200702,20200827
90,501,978,119,EUR,20200715,20200812
98,501,336,256,EUR,20200930,20201128
31,501,850,571,EUR,20200904,20201128
54,501,429,904,EUR,20200822,20200930
87,502,995,945,EUR,20200825,20201125
40,502,160,196,EUR,20200727,20201006
15,502,745,187,EUR,20200913,20201029
68,503,489,825,EUR,20200814,20201112
87,503,868,856,EUR,20200907,20200920
78,503,911,661,EUR,20200808,20200904
49,503,376,66,EUR,20200927,20201028
89,503,157,228,EUR,20200921,20201006
97,503,92,935,EUR,20200702,20200822
48,504,507,78,EUR,20200906,20201025
69,504,133,221,EUR,20200711,20201128
63,504,660,919,EUR,20200706,20200823
17,504,120,767,EUR,20200817,20200902
36,504,351,707,EUR,20200827,20200903
83,504,750,467,EUR,20200708,20200812
44,504,957,984,EUR,20200806,20200929
74,504,291,646,EUR,20200808,20200922
99,504,983,786,EUR,20200917,20200921
5,504,288,68,EUR,20200712,20201020
52,505,969,78,EUR,20200706,20201126
86,505,211,372,EUR,20200915,20201116
49,505,662,138,EUR,20200917,20200924
58,506,264,608,EUR,20200910,20201006
74,506,591,236,EUR,20200917,20201015
39,507,585,649,EUR,20200901,20200908
75,507,407,503,EUR,20200811,20200920
89,507,356,982,EUR,20200719,20201124
90,507,910,910,EUR,20200812,20201102
43,507,362,185,EUR,20200807,20200929
27,508,748,193,EUR,20200814,20201024
20,508,394,713,EUR,20200930,20201129
86,508,373,778,EUR,20200910,20201128
54,508,499,123,EUR,20200924,20201121
89,508,469,518,EUR,20200719,20200918
42,508,275,879,EUR,20200907,20201127
60,508,555,838,EUR,20200805,20200923
18,509,160,800,EUR,20200828,20200903
65,510,660,588,EUR,20200719,20200805
64,510,398,442,EUR,20200811,20201123
73,510,872,894,EUR,20200823,20201117
89,510,278,351,EUR,20200908,20201010
94,510,277,793,EUR,20200907,20201020
91,511,833,852,EUR,20200820,20201021
84,511,907,402,EUR,20200806,20201115
72,511,11,312,EUR,20200917,20201111
54,511,352,9,EUR,20200812,20200920
18,511,304,556,EUR,20200702,20200830
56,511,990,981,EUR,20200724,20200916
78,511,394,493,EUR,20200829,20201016
87,512,217,777,EUR,20200726,20201107
99,512,51,992,EUR,20200906,20201020
64,513,994,363,EUR,20200909,20201103
82,513,821,221,EUR,20200902,20200926
56,513,964,22,EUR,20200815,20201014
60,513,364,134,EUR,20200728,20200928
48,514,189,831,EUR,20200805,20201023
28,514,466,524,EUR,20200706,20201128
85,515,224,140,EUR,20200721,20201004
47,515,861,464,EUR,20200808,20200825
74,515,194,378,EUR,20200812,20201105
69,515,418,205,EUR,20200701,20201123
62,515,15,300,EUR,20200721,20201122
51,515,54,418,EUR,20200804,20200916
24,515,489,809,EUR,20200806,20200906
36,516,561,621,EUR,20200722,20200812
75,516,903,134,EUR,20200807,20201128
62,516,404,729,EUR,20200715,20200808
38,516,908,136,EUR,20200826,20200828
47,516,999,691,EUR,20200918,20201115
29,516,697,919,EUR,20200719,20200902
39,516,299,942,EUR,20200801,20200806
82,517,407,494,EUR,20200903,20201117
22,517,239,310,EUR,20200909,20201013
67,517,753,234,EUR,20200708,20200819
73,517,393,464,EUR,20200725,20201008
17,517,919,671,EUR,20200729,20201118
26,518,699,412,EUR,20200821,20201007
47,518,667,299,EUR,20200923,20201115
46,518,229,671,EUR,20200801,20201030
1,518,511,417,EUR,20200717,20201119
12,518,83,913,EUR,20200727,20201109
